20230101T000000.100000,6,0,8883.29,-4363.13,760.104,0,0,0,31255,61623.4,-10799.2,126453,5304.13,156720
20230101T000000.100000,6,1,1089.28,241.336,134.193,0,0,0,180.789,-401.203,-226.469,1902.74,-50.1755,1992.54
20230101T000000.100000,6,2,6771.45,708.9,1050.19,0,0,0,2611.42,-7491.24,-11368.5,73383.8,-1190.17,74169.5
20230101T000000.100000,6,3,1102.55,216.537,16.421,0,0,0,137.046,-369.807,-28.0503,1947.38,-5.50897,2020.03
20230101T000000.100000,6,4,9488.69,3189.65,2126.12,0,0,0,22831.6,-46222.1,-32266.2,144797,-10846.4,160337
20230101T000000.100000,6,5,8049.56,6415.48,-567.693,0,0,0,66207.8,-82344.5,7308.74,103898,5825.04,169526
20230101T000000.100000,6,6,5387.1,2198.67,-1134.63,0,0,0,9553.16,-18208.9,9768.65,46736.3,3986.93,54170.3
20230101T000000.100000,6,7,4232.24,2385.93,-652.605,0,0,0,9673.03,-15838.1,4411.82,28838.5,2487.16,37768.4
20230101T000000.100000,6,8,4740.01,1740.53,486.017,0,0,0,5236.02,-13057.4,-3680.23,36000.7,-1351.38,40795.9
20230101T000000.100000,6,9,5686.92,2702.84,-278.186,0,0,0,11841.6,-24520.5,2528.69,51780.2,1201.82,63434.3
20230101T000000.100000,6,10,2296.47,3102.42,-501.631,0,0,0,15564.8,-11176.7,1838.3,8738.77,2483.46,23839.1
20230101T000000.100000,6,11,1384.45,872.548,-166.174,0,0,0,1295.1,-1884.29,362.652,3097.28,228.562,4285.5
20230101T000000.100000,6,12,187.898,225.111,-63.0785,0,0,0,108.811,-34.4526,10.5316,96.2927,12.6173,140.399
20230101T000000.100000,6,13,6819.6,7424.42,2582.91,0,0,0,93107.4,-75662.7,-28172.6,80233.3,-30671.2,162610
20230101T000000.100000,6,14,3113.62,4725.19,1014.11,0,0,0,36240.8,-22755.4,-5045.97,16702,-7657.68,51237.3
20230101T000000.100000,6,15,3052.25,5101.69,-616.915,0,0,0,41820.7,-24618.4,3009.39,15401,5030.05,56550.2
20230101T000000.100000,3,0,8883.29,-4363.13,760.104,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,1,1089.28,241.336,134.193,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,2,6771.45,708.9,1050.19,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,3,1102.55,216.537,16.421,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,4,9488.69,3189.65,2126.12,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,5,8049.56,6415.48,-567.693,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,6,5387.1,2198.67,-1134.63,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,7,4232.24,2385.93,-652.605,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,8,4740.01,1740.53,486.017,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,9,5686.92,2702.84,-278.186,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,10,2296.47,3102.42,-501.631,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,11,1384.45,872.548,-166.174,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,12,187.898,225.111,-63.0785,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,13,6819.6,7424.42,2582.91,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,14,3113.62,4725.19,1014.11,0,0,0,2500,0,0,2500,0,2500
20230101T000000.100000,3,15,3052.25,5101.69,-616.915,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,6,16,9657.86,-6881.45,-845.139,0,0,0,76567.2,105766,13055.9,149645,-9302.62,225006
20230101T000000.200000,6,17,4448.82,-3380.46,1353.12,0,0,0,20179.5,22622.2,-9620.01,32761.7,7309.82,49954.8
20230101T000000.200000,6,18,1090,-333.769,11.5862,0,0,0,236.946,564.119,-19.5845,1906.48,5.99694,2079.22
20230101T000000.200000,6,19,4541.55,-1710.54,-46.456,0,0,0,4740.59,12407.4,336.998,33009.5,-126.928,37682.6
20230101T000000.200000,6,20,5908.78,-2753.68,391.614,0,0,0,12386.4,25915,-3698.86,55917.1,1723.78,67994.5
20230101T000000.200000,6,21,5793.03,-3289.33,-928.254,0,0,0,18401.6,29869.4,8596.24,54046.2,-4881.02,71007.5
20230101T000000.200000,6,22,1097.05,-993.182,552.86,0,0,0,1877.89,1472.05,-954.869,2171.21,864.463,3511.72
20230101T000000.200000,6,23,8988.73,4395.78,194.25,0,0,0,31017,-63170.9,-2792.59,129300,-1365.67,160192
20230101T000000.200000,6,24,5363.08,2018.39,-164.123,0,0,0,6612.02,-17284.4,1406.61,46033.5,529.378,52538.5
20230101T000000.200000,6,25,4959.72,3808.05,789.735,0,0,0,23869.4,-29706.5,-6260.67,39751.6,-4806.91,62561.1
20230101T000000.200000,6,26,3487.99,2414.61,591.222,0,0,0,9749.05,-13184.3,-3292.29,19667.2,-2279.13,28795.5
20230101T000000.200000,6,27,6726.37,9046.18,-682.624,0,0,0,131222,-96969.2,7344.23,72911.7,9877.13,203324
20230101T000000.200000,6,28,1275.99,1596.84,-409.288,0,0,0,4208.28,-3099.38,827.907,2806.18,1036.09,6687.37
20230101T000000.200000,6,29,208.563,206.296,-62.3369,0,0,0,102.187,-35.1168,11.5506,102.955,11.4251,140.455
20230101T000000.200000,6,30,5585.2,6876.29,-1952.08,0,0,0,78101.2,-58435.1,17435.9,53621.3,21466.4,125567
20230101T000000.200000,4,12,208.326,208.219,-62.3768,2.02261,-1.67243,0.0694708,103.86,-31.8687,9.7173,92.2806,11.6418,132.91
20230101T000000.200000,3,16,9657.86,-6881.45,-845.139,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,17,4448.82,-3380.46,1353.12,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,18,1090,-333.769,11.5862,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,19,4541.55,-1710.54,-46.456,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,20,5908.78,-2753.68,391.614,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,21,5793.03,-3289.33,-928.254,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,22,1097.05,-993.182,552.86,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,23,8988.73,4395.78,194.25,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,24,5363.08,2018.39,-164.123,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,25,4959.72,3808.05,789.735,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,26,3487.99,2414.61,591.222,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,27,6726.37,9046.18,-682.624,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,28,1275.99,1596.84,-409.288,0,0,0,2500,0,0,2500,0,2500
20230101T000000.200000,3,29,5585.19,6876.29,-1952.08,0,0,0,2500,0,0,2500,0,2500
20230101T000000.300000,6,31,7661.96,-8616.49,-49.8599,0,0,0,118820,105597,611.055,93966.9,-687.181,212719
