20230101T000000.100000,6,0,9219,-1728.11,-147.764,0,0,0,4873.75,25472.4,2178.58,135987,-408.377,140762,1.88955e+16
20230101T000000.100000,6,1,9317.59,-2516.98,341.122,0,0,0,10369.4,37460.5,-5083.31,138925,1373.17,149044,2.47606e+16
20230101T000000.100000,6,2,11219.7,1591.3,-1245.47,0,0,0,6546.55,-28212.3,22351.2,201460,3170.1,205462,3.64697e+16
20230101T000000.100000,6,3,7932.46,1241.12,-19.7429,0,0,0,2527.67,-15742.3,250.42,100680,39.1808,103143,1.47567e+16
20230101T000000.100000,6,4,9047.92,-2054.92,-1382.22,0,0,0,9722.73,29074.6,20000.8,131137,-4542.48,137741,1.74043e+16
20230101T000000.100000,6,5,5745.06,-234.277,-862.044,0,0,0,1337.32,2102.54,7914.62,52811.3,-322.749,52898.4,1.18723e+16
20230101T000000.100000,6,6,8849.92,1244.32,-603.133,0,0,0,3110.55,-17530.3,8536.03,125326,1200.18,127791,1.54534e+16
20230101T000000.100000,6,7,3695.94,2352.38,-1005.36,0,0,0,10048.1,-13150.7,5933.44,22339.7,3776.5,30713.1,1.37048e+17
20230101T000000.100000,6,8,187.902,225.536,-63.3727,0,0,0,109.074,-34.5733,10.6026,96.3801,12.7262,140.728,3.3739e+27
20230101T000000.100000,6,9,3010.83,3825.38,-807.584,0,0,0,23836.6,-17890.7,3884.01,15187,4934.79,37919.5,1.40786e+17
20230101T000000.100000,3,0,9219,-1728.11,-147.764,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,1,9317.59,-2516.98,341.122,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,2,11219.7,1591.3,-1245.47,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,3,7932.46,1241.12,-19.7429,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,4,9047.92,-2054.92,-1382.22,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,5,5745.06,-234.277,-862.044,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,6,8849.92,1244.32,-603.133,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,7,3695.94,2352.38,-1005.36,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,8,187.902,225.536,-63.3727,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.100000,3,9,3010.83,3825.38,-807.584,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.200000,6,10,4186.4,-4348.74,263.628,0,0,0,30342.7,29041.4,-1763.91,28132.3,1832.31,58300.1,8.10521e+15
20230101T000000.200000,6,11,2489.83,1701.46,-693.34,0,0,0,5197.67,-6391.53,2750.54,10183,1879.61,14554,9.17351e+16
20230101T000000.200000,6,12,225.653,187.999,-62.5405,0,0,0,96.3831,-34.6895,12.5638,109.119,10.4673,140.796,2.91782e+26
20230101T000000.200000,6,13,5073.55,3793.13,-1519.43,0,0,0,25428.8,-28990.9,12322.6,42531.5,9212.71,64209.4,3.55869e+16
20230101T000000.200000,4,8,226.821,193.299,-62.5855,3.85338,-3.19186,0.0779402,104.098,-31.9767,9.78148,92.3577,11.7406,133.204,0
20230101T000000.200000,3,10,4186.4,-4348.74,263.628,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.200000,3,11,2489.83,1701.46,-693.34,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.200000,3,12,5073.55,3793.13,-1519.43,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,6,14,3514.36,-2355.28,669.196,0,0,0,9413.29,12883.5,-3754.67,20002.6,2516.33,28638.5,1.74108e+16
20230101T000000.300000,6,15,6495.25,-1820.09,-917.389,0,0,0,6607.18,18549,9525.65,67603.9,-2669.27,72802.8,2.47959e+16
20230101T000000.300000,6,16,254.075,146.874,-63.6604,0,0,0,85.1894,-30.4137,14.4002,120.221,8.32432,140.678,5.59376e+26
20230101T000000.300000,6,17,1521.29,1276.36,-263.203,0,0,0,2708.53,-3021.21,634.267,3774.7,532.15,6310.61,2.94565e+17
20230101T000000.300000,6,18,3523.72,2211.02,-277.744,0,0,0,7956.06,-12381.4,1562.3,19919.4,980.297,27688.6,3.34757e+16
20230101T000000.300000,6,19,4288.56,3735.94,377.003,0,0,0,22497.1,-25490.7,-2583.69,29552.4,-2250.76,51758.6,2.19898e+16
20230101T000000.300000,6,20,3879.86,3240.89,-654.206,0,0,0,17245.8,-19750.8,4054.91,24392.6,3387.12,40891.7,4.38289e+16
20230101T000000.300000,3,13,3514.36,-2355.28,669.196,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,14,6495.25,-1820.09,-917.389,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,15,254.075,146.874,-63.6604,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,16,1521.29,1276.36,-263.203,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,17,3523.72,2211.02,-277.744,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,18,4288.56,3735.94,377.003,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,3,19,3879.86,3240.89,-654.206,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,6,21,2107.02,-1894.18,52.4618,0,0,0,5778.47,6351.72,-175.98,7133.83,158.203,12843.9,7.70491e+15
20230101T000000.400000,6,22,2867.33,-3785.53,251.078,0,0,0,22988.5,17287.7,-1149.84,13259.1,1518.05,36083.1,1.44537e+16
20230101T000000.400000,6,23,6850.95,-3165,-944.293,0,0,0,17255.3,34126.1,10343.7,75358.9,-4778.59,91125.5,1.42315e+16
20230101T000000.400000,6,24,6657.89,-2786.11,444.001,0,0,0,12742.5,29544.3,-4726.16,70980.5,1977.74,83344.1,1.37438e+16
20230101T000000.400000,6,25,4873.51,-1102.76,-922.89,0,0,0,3300.98,8292.21,7185.19,38071.1,-1625.83,39949.6,2.54308e+16
20230101T000000.400000,6,26,4061.12,1732.9,-750.073,0,0,0,5618.85,-10912.6,4864.1,26536.6,2075.53,31194.9,4.37924e+16
20230101T000000.400000,6,27,9602.36,3292.3,-1975.88,0,0,0,22987.5,-48646.9,30345.6,148192,10404.4,164874,1.75504e+17
20230101T000000.400000,6,28,276.318,99.3617,-62.826,0,0,0,75.5799,-22.4311,15.4546,129.893,5.55735,140.761,6.48817e+26
20230101T000000.400000,6,29,5367.72,2991.13,-582.343,0,0,0,14777.4,-25431.2,4996.12,46243.5,2784.06,60415.4,3.69434e+16
20230101T000000.400000,6,30,7995.68,2789.12,-749.458,0,0,0,13304.6,-35382.3,9582.58,102394,3342.68,114737,6.37022e+16
20230101T000000.400000,4,15,279.135,103.841,-62.8713,2.4812,-4.26069,0.0781309,82.0079,-28.1304,13.2851,114.409,7.6797,133.158,0
20230101T000000.400000,3,20,2107.02,-1894.18,52.4618,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,21,2867.33,-3785.53,251.078,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,22,6850.95,-3165,-944.293,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,23,6657.89,-2786.11,444.001,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,24,4873.51,-1102.76,-922.89,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,25,4061.13,1732.9,-750.073,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,26,9602.36,3292.3,-1975.88,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,27,5367.72,2991.13,-582.343,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,3,28,7995.68,2789.12,-749.458,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,6,31,7854,-5393.16,-1477.59,0,0,0,48954.2,66113.4,18560,99835.9,-12744.7,145236,1.8566e+16
20230101T000000.500000,6,32,4206.95,-3452.12,387.587,0,0,0,19249.1,23087.6,-2605.39,28439.9,2137.92,47385.3,1.45369e+16
20230101T000000.500000,6,33,3766.38,-1705.43,-536.864,0,0,0,5088.51,10080.3,3227.81,22786.2,-1461.56,27351.6,9.58447e+15
20230101T000000.500000,6,34,7279.01,-1393.37,-1298.87,0,0,0,5770.18,15717.9,15116.5,84871.9,-2893.66,87882.6,1.69004e+16
20230101T000000.500000,6,35,10957.3,432.468,-1765.31,0,0,0,5339.9,-7382.96,30938.9,192109,1221.11,192402,9.08277e+16
20230101T000000.500000,6,36,289.178,51.0212,-62.9446,0,0,0,69.6541,-12.0522,16.2069,135.837,2.85947,140.775,7.61228e+25
20230101T000000.500000,6,37,8228.56,924.845,-390.496,0,0,0,1672.54,-12142.1,5138.15,108338,577.5,109703,2.07497e+16
20230101T000000.500000,6,38,289.562,47.5324,-63.7716,0,0,0,69.4611,-11.2129,16.4391,135.928,2.69853,140.655,7.06111e+25
20230101T000000.500000,6,39,4328.59,1676.77,-954.984,0,0,0,5820.67,-11100.7,6602.2,30177.1,2557.49,34479.8,2.9164e+16
20230101T000000.500000,6,40,5227.88,1491.94,-178.287,0,0,0,3667.55,-12449.2,1489.29,43737.8,425.014,47290.6,1.55574e+16
20230101T000000.500000,6,41,5312.03,6108.62,1143.22,0,0,0,60631.8,-50852.2,-9710.74,46374.7,-11167,104854,2.38888e+16
20230101T000000.500000,3,29,7854,-5393.16,-1477.59,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,3,30,4206.95,-3452.12,387.587,0,0,0,2500,0,0,2500,0,2500,0
