20230101T000005.900000,1,1,428.7986520433774,-247.5670171853925,69.58655048003271,0,0,0
20230101T000005.900000,0,0,0,0,0,0,0,0
20230101T000006,1,1,379.294675628821,-318.2660224276498,69.58655048003271,0,0,0
20230101T000006,0,0,0,0,0,0,0,0
20230101T000006.100000,1,1,440.1188107374145,524.5131738646049,-145.5381835724315,0,0,0
20230101T000006.100000,0,0,0,0,0,0,0,0
20230101T000006.200000,1,1,524.5131738646049,440.1188107374145,-145.5381835724315,0,0,0
20230101T000006.200000,0,0,0,0,0,0,0,0
20230101T000006.300000,1,1,592.9704696203918,342.3516602568321,-145.5381835724315,0,0,0
20230101T000006.300000,0,0,0,0,0,0,0,0
20230101T000006.400000,1,1,643.4106577142987,234.1823278176447,-145.5381835724315,0,0,0
20230101T000006.400000,0,0,0,0,0,0,0,0
20230101T000006.500000,1,1,674.3011385550592,118.8974838496939,-145.5381835724315,0,0,0
20230101T000006.500000,0,0,0,0,0,0,0,0
20230101T000006.600000,1,1,684.703320513664,4.192598649163115e-14,-145.5381835724315,0,0,0
20230101T000006.600000,0,0,0,0,0,0,0,0
20230101T000006.700000,1,1,674.3011385550592,-118.8974838496939,-145.5381835724315,0,0,0
20230101T000006.700000,0,0,0,0,0,0,0,0
20230101T000006.800000,1,1,643.4106577142988,-234.1823278176446,-145.5381835724315,0,0,0
20230101T000006.800000,0,0,0,0,0,0,0,0
20230101T000006.900000,1,1,592.9704696203919,-342.3516602568318,-145.5381835724315,0,0,0
20230101T000006.900000,0,0,0,0,0,0,0,0
20230101T000007,1,1,524.5131738646049,-440.1188107374145,-145.5381835724315,0,0,0
20230101T000007,0,0,0,0,0,0,0,0
20230101T000007.100000,1,1,449.6772285895807,535.9044526794406,-24.42964769175068,0,0,0
20230101T000007.100000,0,0,0,0,0,0,0,0
20230101T000007.200000,1,1,535.9044526794406,449.6772285895808,-24.42964769175068,0,0,0
20230101T000007.200000,0,0,0,0,0,0,0,0
20230101T000007.300000,1,1,605.8484911553735,349.7867894566836,-24.42964769175068,0,0,0
20230101T000007.300000,0,0,0,0,0,0,0,0
20230101T000007.400000,1,1,657.3841298016793,239.2682557268009,-24.42964769175068,0,0,0
20230101T000007.400000,0,0,0,0,0,0,0,0
20230101T000007.500000,1,1,688.9454843163816,121.4796771222387,-24.42964769175068,0,0,0
20230101T000007.500000,0,0,0,0,0,0,0,0
20230101T000007.600000,1,1,699.573578913367,4.283652720921566e-14,-24.42964769175068,0,0,0
20230101T000007.600000,0,0,0,0,0,0,0,0
20230101T000007.700000,1,1,688.9454843163816,-121.4796771222386,-24.42964769175068,0,0,0
20230101T000007.700000,0,0,0,0,0,0,0,0
20230101T000007.800000,1,1,657.3841298016794,-239.2682557268008,-24.42964769175068,0,0,0
20230101T000007.800000,0,0,0,0,0,0,0,0
20230101T000007.900000,1,1,605.8484911553735,-349.7867894566833,-24.42964769175068,0,0,0
20230101T000007.900000,0,0,0,0,0,0,0,0
20230101T000008,1,1,535.9044526794406,-449.6772285895808,-24.42964769175068,0,0,0
20230101T000008,0,0,0,0,0,0,0,0
20230101T000008.100000,1,1,445.5724313987097,531.0125458803494,97.4211706720458,0,0,0
20230101T000008.100000,0,0,0,0,0,0,0,0
20230101T000008.200000,1,1,531.0125458803494,445.5724313987097,97.4211706720458,0,0,0
20230101T000008.200000,0,0,0,0,0,0,0,0
20230101T000008.300000,1,1,600.3181128607282,346.5938240595497,97.4211706720458,0,0,0
20230101T000008.300000,0,0,0,0,0,0,0,0
20230101T000008.400000,1,1,651.3833177574563,237.0841387612776,97.4211706720458,0,0,0
20230101T000008.400000,0,0,0,0,0,0,0,0
20230101T000008.500000,1,1,682.6565701599873,120.370771877107,97.4211706720458,0,0,0
20230101T000008.500000,0,0,0,0,0,0,0,0
20230101T000008.600000,1,1,693.1876481190992,4.244550172387683e-14,97.4211706720458,0,0,0
20230101T000008.600000,0,0,0,0,0,0,0,0
20230101T000008.700000,1,1,682.6565701599873,-120.3707718771069,97.4211706720458,0,0,0
20230101T000008.700000,0,0,0,0,0,0,0,0
20230101T000008.800000,1,1,651.3833177574564,-237.0841387612775,97.4211706720458,0,0,0
20230101T000008.800000,0,0,0,0,0,0,0,0
20230101T000008.900000,1,1,600.3181128607283,-346.5938240595494,97.4211706720458,0,0,0
20230101T000008.900000,0,0,0,0,0,0,0,0
20230101T000009,1,1,531.0125458803494,-445.5724313987097,97.4211706720458,0,0,0
20230101T000009,0,0,0,0,0,0,0,0
20230101T000009.100000,1,1,565.8670423766756,674.3740806830633,-187.1205217359834,0,0,0
20230101T000009.100000,0,0,0,0,0,0,0,0
20230101T000009.200000,1,1,674.3740806830633,565.8670423766757,-187.1205217359834,0,0,0
20230101T000009.200000,0,0,0,0,0,0,0,0
20230101T000009.300000,1,1,762.3906037976465,440.1664203302126,-187.1205217359834,0,0,0
20230101T000009.300000,0,0,0,0,0,0,0,0
20230101T000009.400000,1,1,827.2422742040983,301.0915643369718,-187.1205217359834,0,0,0
20230101T000009.400000,0,0,0,0,0,0,0,0
20230101T000009.500000,1,1,866.9586067136473,152.868193521035,-187.1205217359834,0,0,0
20230101T000009.500000,0,0,0,0,0,0,0,0
20230101T000009.600000,1,1,880.3328406604251,5.390483977495432e-14,-187.1205217359834,0,0,0
20230101T000009.600000,0,0,0,0,0,0,0,0
20230101T000009.700000,1,1,866.9586067136473,-152.8681935210349,-187.1205217359834,0,0,0
20230101T000009.700000,0,0,0,0,0,0,0,0
20230101T000009.800000,1,1,827.2422742040984,-301.0915643369717,-187.1205217359834,0,0,0
20230101T000009.800000,0,0,0,0,0,0,0,0
20230101T000009.900000,1,1,762.3906037976466,-440.1664203302124,-187.1205217359834,0,0,0
20230101T000009.900000,0,0,0,0,0,0,0,0
20230101T000010,1,1,674.3740806830633,-565.8670423766757,-187.1205217359834,0,0,0
20230101T000010,0,0,0,0,0,0,0,0
20230101T000010.100000,1,1,578.1564367580324,689.0200105878523,-31.40954703225087,0,0,0
20230101T000010.100000,0,0,0,0,0,0,0,0
20230101T000010.200000,1,1,689.0200105878523,578.1564367580326,-31.40954703225087,0,0,0
20230101T000010.200000,0,0,0,0,0,0,0,0
20230101T000010.300000,1,1,778.9480600569088,449.7258721585932,-31.40954703225087,0,0,0
20230101T000010.300000,0,0,0,0,0,0,0,0
20230101T000010.400000,1,1,845.2081668878734,307.6306145058869,-31.40954703225087,0,0,0
20230101T000010.400000,0,0,0,0,0,0,0,0
20230101T000010.500000,1,1,885.7870512639192,156.1881563000212,-31.40954703225087,0,0,0
