20230101T000000.100000,6,0,2141.19,-1684.48,493.016,0,0,0,4818.49,5551.78,-1680.21,7507.87,1321.83,11877.5,4.44406e+11
20230101T000000.100000,6,1,2318.19,-2418.25,182.967,0,0,0,9412.92,8910.93,-676.232,8659.6,705.42,17955.3,3.43909e+11
20230101T000000.100000,6,2,764.455,-961.813,150.03,0,0,0,1518.49,1128.16,-178.715,995.745,224.854,2416.1,1.985e+12
20230101T000000.100000,6,3,1082.31,-1127.93,-27.5485,0,0,0,2066.82,1920.67,46.9251,1908.19,-48.9029,3909.83,5.0601e+11
20230101T000000.100000,6,4,1600.48,-1164.81,171.458,0,0,0,2243.13,2930.22,-434.615,4136.77,316.307,6269.82,2.87769e+11
20230101T000000.100000,6,5,2232.91,-2977.19,893.291,0,0,0,14663.3,9994.59,-3182.71,8833.28,4243.57,22162.8,1.81066e+11
20230101T000000.100000,6,6,8802.21,-6501.9,146.788,0,0,0,67703.3,91522.7,-2066.61,124001,1526.54,191606,2.8789e+11
20230101T000000.100000,6,7,2544.85,-3441.01,-170.701,0,0,0,18983.9,13958.1,693.535,10433.4,-937.762,29307,1.41905e+11
20230101T000000.100000,6,8,7003.8,-8543.89,1146.76,0,0,0,117668,94681,-12846.5,79781.5,15671.4,195283,5.85855e+11
20230101T000000.100000,6,9,8270.47,-7652.45,-223.792,0,0,0,93773.6,101191,2960.46,109508,-2739.23,203137,4.4629e+11
20230101T000000.100000,6,10,7932.02,-6373.11,-270.746,0,0,0,65096.7,80794.1,3434.77,100738,-2759.73,165654,2.76968e+11
20230101T000000.100000,6,11,8800.65,-7521.83,1756.71,0,0,0,93414.2,103446,-24729,126033,21135.7,214448,1.38418e+12
20230101T000000.100000,6,12,6399.38,-7074.85,273.168,0,0,0,80168.1,72348.1,-2795.74,65624,3090.84,145609,1.98284e+11
20230101T000000.100000,6,13,7079.44,-6605.37,-682.482,0,0,0,70242,74416.2,7727.25,80566,-7209.81,149999,2.42751e+11
20230101T000000.100000,6,14,3164.88,-4055.5,930.799,0,0,0,26863.4,19833.9,-4706.5,16926.4,6030.92,42343.7,1.31618e+11
20230101T000000.100000,6,15,3888.49,-4763.06,-453.478,0,0,0,36455.8,29441.4,2818.39,24428.2,-3452.27,60491.7,6.11679e+11
